begin,end,log_id,filename
CPD 0006327,CPD 0006328,LOG_1049258.zip,2011-4.LOG_1049258.025.CR_Attachment_011_DOCID_835576.pdf
CPD 0006329,CPD 0006329,LOG_1049258.zip,2011-4.LOG_1049258.026.CR_Attachment_012_DOCID_835581.pdf
CPD 0006332,CPD 0006332,LOG_1049258.zip,2011-4.LOG_1049258.030.CR_Attachment_016_DOCID_835746.pdf
CPD 0006333,CPD 0006336,LOG_1049258.zip,2011-4.LOG_1049258.031.CR_Attachment_017_DOCID_835748.pdf
CPD 0006347,CPD 0006362,LOG_1049258.zip,2011-4.LOG_1049258.033.CR_Attachment_019_DOCID_883523.pdf
CPD 0006363,CPD 0006434,LOG_1049258.zip,2011-4.LOG_1049258.034.CR_Attachment_020_DOCID_965160.pdf
CPD 0006438,CPD 0006438,LOG_1049258.zip,2011-4.LOG_1049258.036.CR_Attachment_022_DOCID_1014419.pdf
CPD 0006441,CPD 0006441,LOG_1049258.zip,2011-4.LOG_1049258.038.CR_Attachment_024_DOCID_1014422.pdf
CPD 0006444,CPD 0006445,LOG_1049258.zip,2011-4.LOG_1049258.042.CR_Attachment_028_DOCID_1014428.pdf
CPD 0006448,CPD 0006450,LOG_1049258.zip,2011-4.LOG_1049258.047.CR_Attachment_033_DOCID_1014785.pdf
CPD 0006451,CPD 0006507,LOG_1049258.zip,2011-4.LOG_1049258.048.CR_Attachment_034_DOCID_1026541.pdf
CPD 0006532,CPD 0006532,LOG_1049258.zip,2011-4.LOG_1049258.050.CR_Attachment_036_DOCID_1054050.pdf
CPD 0006533,CPD 0006533,LOG_1049258.zip,2011-4.LOG_1049258.052.CR_Attachment_038_DOCID_1054052.pdf
CPD 0006534,CPD 0006534,LOG_1049258.zip,2011-4.LOG_1049258.054.CR_Attachment_040_DOCID_1054053.pdf
CPD 0006535,CPD 0006535,LOG_1049258.zip,2011-4.LOG_1049258.056.CR_Attachment_042_DOCID_1054055.pdf
CPD 0006564,CPD 0006569,LOG_1049258.zip,2011-4.LOG_1049258.061.CR_Attachment_---_DOCID_1055756.PDF
CPD 0006572,CPD 0006573,LOG_1049259.zip,2011-4.LOG_1049259.004.CR_Attachment_---_DOCID_790586.pdf
CPD 0006574,CPD 0006574,LOG_1049259.zip,2011-4.LOG_1049259.005.CR_Attachment_---_DOCID_790587.pdf
CPD 0006580,CPD 0006581,LOG_1049260.zip,2011-4.LOG_1049260.002.CR Face Sheet.pdf
CPD 0006583,CPD 0006583,LOG_1049260.zip,2011-4.LOG_1049260.008.CR_Attachment_005_DOCID_807128.pdf
CPD 0006584,CPD 0006586,LOG_1049260.zip,2011-4.LOG_1049260.009.CR_Attachment_006_DOCID_807130.pdf
CPD 0006587,CPD 0006588,LOG_1049260.zip,2011-4.LOG_1049260.010.CR_Attachment_007_DOCID_807133.pdf
CPD 0006589,CPD 0006589,LOG_1049260.zip,2011-4.LOG_1049260.011.CR_Attachment_008_DOCID_807134.pdf
CPD 0006590,CPD 0006590,LOG_1049260.zip,2011-4.LOG_1049260.012.CR_Attachment_009_DOCID_807135.pdf
CPD 0006591,CPD 0006591,LOG_1049260.zip,2011-4.LOG_1049260.013.CR_Attachment_010_DOCID_807137.pdf
CPD 0006592,CPD 0006592,LOG_1049260.zip,2011-4.LOG_1049260.014.CR_Attachment_011_DOCID_807138.pdf
CPD 0006596,CPD 0006596,LOG_1049260.zip,2011-4.LOG_1049260.019.CR_Attachment_016_DOCID_977755.pdf
CPD 0006597,CPD 0006597,LOG_1049260.zip,2011-4.LOG_1049260.020.CR_Attachment_017_DOCID_977759.pdf
CPD 0006598,CPD 0006599,LOG_1049260.zip,2011-4.LOG_1049260.021.CR_Attachment_018_DOCID_977762.pdf
CPD 0006600,CPD 0006600,LOG_1049260.zip,2011-4.LOG_1049260.023.CR_Attachment_020_DOCID_976978.pdf
CPD 0006605,CPD 0006606,LOG_1049260.zip,2011-4.LOG_1049260.027.CR_Attachment_024_DOCID_976992.pdf
CPD 0006612,CPD 0006616,LOG_1049262.zip,2011-4.LOG_1049262.001.CR Summary.pdf
CPD 0006619,CPD 0006619,LOG_1049262.zip,2011-4.LOG_1049262.007.CR_Attachment_004_DOCID_792989.pdf
CPD 0006620,CPD 0006620,LOG_1049262.zip,2011-4.LOG_1049262.008.CR_Attachment_005_DOCID_792992.pdf
CPD 0006621,CPD 0006621,LOG_1049262.zip,2011-4.LOG_1049262.009.CR_Attachment_006_DOCID_792993.pdf
CPD 0006622,CPD 0006622,LOG_1049262.zip,2011-4.LOG_1049262.011.CR_Attachment_008_DOCID_792994.pdf
CPD 0006625,CPD 0006626,LOG_1049262.zip,2011-4.LOG_1049262.014.CR_Attachment_011_DOCID_792997.pdf
